epoch_list,train_loss_list,test_loss_list,mae_train_loss_list,mae_test_loss_list
89,0.9659299812255762,0.8114611514103718,0.6442839623007,0.5014839684351896
90,0.944734850500384,0.6933292412859762,0.6291347917837974,0.4367391617379637
91,0.899025253760509,0.8890746633211771,0.587008997415885,0.5497266910015008
92,0.894165276716917,0.7001632895225134,0.6048376728326846,0.434836976039104
93,0.865526580148273,0.7014904715057112,0.5803331488218063,0.49408791589940715
94,1.0154503889572926,0.8152106867896186,0.6705558977575383,0.615401179362566
95,0.9451389409538008,0.7401139909385616,0.6120512862490792,0.45040105143163955
96,0.8169797870338472,1.0515744507822216,0.5507162531726381,0.7923431106102772
97,0.8955434542945307,0.9191024797594446,0.603465334727214,0.5790425432034028
98,0.8488386558671283,0.9016943716595316,0.5669758859862629,0.6898698735440898
99,0.9486605677849207,0.8315664433006548,0.637586846565589,0.5110139311888279
100,0.8417108652428684,0.6726476387080983,0.567601006764632,0.4486442195554065
101,0.8943109535253965,0.6666971842447916,0.6037654583780174,0.4294121948062864
102,0.8035108704342802,0.6685525772408543,0.544106345400851,0.4490249755545559
103,0.8470949410882771,0.990890110659803,0.5729412576581678,0.745622239051721
104,0.8620184374670697,0.7657973537078271,0.5810251737761701,0.572733209683345
105,0.8194654838651674,1.0697348010845673,0.5532221114024137,0.6749508655988253
106,0.8457336165966132,0.6769606139924791,0.5740459291344016,0.4239241880738837
107,0.8180267416004442,0.6603849036061865,0.5577190121014913,0.4250505026589092
108,0.8626307809454763,0.6633721839668404,0.5688311383764968,0.4332066909370259
109,0.7930715922107044,1.2429708486948259,0.5288857033110073,0.7858909974750291
110,0.7899136976299123,1.1730904079910018,0.5266825707040281,0.7459904765471433
111,0.7878544215972607,1.3876425496533387,0.5281926709362584,0.9917001836320274
112,0.8752618712237757,1.1374319531978705,0.5909147068985507,0.7263109699273721
113,0.7567737329209971,0.685406902916411,0.5126687441116724,0.4206428820760841
114,0.7828844892673004,1.251386909912794,0.530049981469782,0.790233547361488
115,0.7927018750427116,0.6865733535880716,0.5400098610637535,0.4894123003523574
116,0.794986901884405,0.9505191521766858,0.5396981567908556,0.6074924341633788
117,0.757850110785574,0.654064769928272,0.5114738205049791,0.41786889107818276
118,0.7684790614323739,0.7091895285834614,0.5193947772694449,0.5164240252258431
119,0.8002322265225598,0.6945842914601676,0.5394823986750382,0.4273623587229313
120,0.7602774095840943,1.3358640120579646,0.5151278880926279,0.8461448504374578
121,0.7297836712792388,0.7975773421617655,0.4849950902991825,0.6117318068814074
122,0.7980838374704378,0.6515479503024337,0.5373229269797986,0.41117880920059663
123,0.7469064422652253,0.6554033705311962,0.5072096570944175,0.41408745422322524
124,0.8026478677733332,0.6726665180972499,0.5372401672041315,0.4169616640632988
125,0.7314087929379227,0.9205691452719208,0.49270214739008844,0.705003873914735
126,0.7496006942202902,0.6554368599357768,0.5082185482367491,0.4187519672589424
127,0.7184443033149099,1.0896441228369362,0.4812197402501718,0.8285571306179731
128,0.7540438269448076,0.6678165994648241,0.5099656551312177,0.46848668603815585
129,0.7462628988119272,1.150404747734722,0.5045076713093326,0.7420319160844526
130,0.7132084084372236,0.7091092026641226,0.4800979418632312,0.43934389643180066
131,0.7086716490423578,0.6561472433754522,0.47607708028239065,0.45224084100152695
132,0.7083303281384655,0.8836624270830399,0.47855687676331937,0.6834864922058888
133,0.7476242503039857,0.6588083678840572,0.5098720154701135,0.45476131255810076
134,0.7086249159442054,0.764619695325183,0.4809669080453041,0.48150566602364564
135,0.7303590975765489,0.6887688764140137,0.4978597653217805,0.43167272846922916
136,0.7041127949188917,0.8192002462525653,0.4739485709076254,0.6265900980713021
137,0.7611813186070858,0.6592531130354629,0.5223060476983714,0.4021884139276977
138,0.6951236459943984,0.641848866501425,0.46849579510525763,0.42100539141231114
139,0.7102336498916658,0.6678965267462608,0.481141398095677,0.4227267725345416
140,0.727694595980848,0.6425180277253828,0.4923527439435323,0.406212495178239
141,0.6846018237435919,0.7109475864304436,0.45911331130908084,0.4405052119340652
142,0.7313421997759078,0.6932111443617405,0.49732683917396087,0.42689793206687665
143,0.6884131533467871,0.7035705694276043,0.4615268424535409,0.44899996070780307
144,0.6811798281139798,0.6520421082137996,0.457151798865734,0.4073632323843801
145,0.6962131103898725,0.6819000292537559,0.47235218862183076,0.4986081153918535
146,0.6947646135957832,0.6418161216454629,0.4682772042404892,0.4019388892711737
147,0.7014595664973952,0.6524535167930473,0.47577778523803776,0.4562739780825427
148,0.709890123615917,0.712279956564944,0.48191655318961185,0.5358630984257429
149,0.6717701750433344,0.6699387912566845,0.4488223266397786,0.416875310942658
150,0.7007721372139759,1.0068131257326176,0.47622671774309927,0.6596136735035822
151,0.665491661709598,0.6312687386814345,0.4440179102950626,0.4182144016282171
152,0.7050231998292809,0.6701399867351239,0.47506051695244944,0.40952962203922433
153,0.6846633540768908,0.6464087114884303,0.46394725640614826,0.39978121666826755
154,0.7130118086297288,0.6903341855758276,0.48853932002670747,0.4353052286001352
155,0.6688614538592151,0.6701872060951005,0.4468523093268403,0.4138149114755484
156,0.6752081656048441,0.6244322904664227,0.45183252804299706,0.40697058092834604
157,0.6512686979566884,0.7408086479219615,0.4351911111774608,0.4650127075166784
158,0.6871886795912033,0.6508692566655639,0.469707442399783,0.4626589137264806
159,0.679503482631129,0.633871054292744,0.460368692365467,0.3923183322971703
160,0.6546206851290841,0.6379033897677039,0.43815020159778434,0.4446678115771367
161,0.6796819231449029,0.6479738219680949,0.4608292103323162,0.40160327665826195
162,0.6675004617780702,0.7970964220853952,0.4491819326694195,0.6211682282961332
163,0.6765739851527743,0.7501070830557082,0.4581689666479062,0.47835973924041814
164,0.6599328202060145,0.6321029940731505,0.4390379231200259,0.4385866331748473
165,0.6700494409116924,0.8145935978644934,0.45324081590032983,0.5299067797823849
166,0.6552720928294027,0.6220987380569817,0.4404478248877403,0.3997252209064288
167,0.6668146181310344,0.6505329779580108,0.45065150785649943,0.47040132070199037
168,0.6673913610796643,0.61815764175521,0.45215573652177793,0.3938037223286099
169,0.6506250291808039,0.6366397847986629,0.4341533321600694,0.4561867487226796
170,0.6565045444374411,0.6657188045672882,0.44445731497218466,0.4943328744325882
171,0.6482515994809631,0.6339593328471876,0.43544422739591354,0.3940706765040373
172,0.6770077780780629,0.6686537566348019,0.45318189110511387,0.4872417213060917
173,0.6588607550176799,0.6263344562970675,0.4427417715390523,0.41224308222786993
174,0.6675826746683854,0.7012145962470617,0.4518137897691156,0.44704149599768156
175,0.6523299678268596,0.6313357353210449,0.4337630381441524,0.39959195842090833
176,0.6597423247801952,0.6361469027833042,0.4442440115997934,0.3988507433324798
177,0.6444805310322688,0.6229564529708308,0.43195662743005997,0.41842946257346714
178,0.6520845739759951,0.6873386675476009,0.44030175810186273,0.43698748436748475
179,0.6586926057297959,0.6225751852377867,0.4422610170311398,0.4196675697453002
180,0.6421122670683086,0.6188160810205672,0.43079331033250207,0.3940373531773559
181,0.6418897779578836,0.6183885962535174,0.43037015403437817,0.41247853025411946
182,0.6541161325752226,0.6186574233902825,0.4422094472962567,0.41070127971151954
183,0.6352201007370256,0.6338837159495069,0.42554223359140575,0.4479732319839999
184,0.6611117374183785,0.6220770516456702,0.44970768358972335,0.4205565116344354
185,0.637202892293278,0.6194838066386361,0.4263836552954128,0.41554354602455074
186,0.6340686869926941,0.6185669221429744,0.4255465314938472,0.4211974029357617
187,0.6641560828583872,0.6273091407413156,0.44977724959707666,0.4349814447072836
188,0.6309989925123688,0.615590028783195,0.4151010765479161,0.40385618678524965
189,0.6479734449814527,0.6167395626887296,0.43902935151360994,0.3974797901434776
190,0.6421640599385287,0.6168955816672399,0.4349228530867487,0.3890145566218939
191,0.6251773554035741,0.6161115391132159,0.42063642541567486,0.42753139443886584
192,0.6219965797713679,0.6186938634795002,0.41846915901216686,0.38851004482334495
193,0.6290642583472097,0.6605565038501707,0.42413139496094143,0.49528153839274347
194,0.6340808427741385,0.6420512757240198,0.4316170442308116,0.4697797196543115
195,0.6215997992927192,0.6333765390082302,0.4172367196307223,0.46544017165135115
196,0.6193642043150388,0.6367080058806982,0.4166085883083507,0.40353816543888843
197,0.6203358196295224,0.6431040155072497,0.4130622151061001,0.4466979824579679
198,0.6367174547452193,0.6031011103564857,0.43301944243602264,0.3864529456338312
199,0.6416531783393306,0.6375663698229015,0.42214743143472916,0.4448138294566391
200,0.6398341997056944,0.6329703376843379,0.4299247303070166,0.3932654903485225
201,0.6451432845021925,0.6729263900182186,0.4324002327063145,0.5012054675155215
202,0.6469163441250467,0.6270612613258199,0.4345877677456945,0.4293403426806132
203,0.6311402320861816,0.6240274465491629,0.420305288500256,0.39263243552965993
204,0.6472820759329021,0.6243847639132769,0.4362707672975002,0.43016603741890347
205,0.6270526219636966,0.6272935816365429,0.4195915053033421,0.39579256910544175
206,0.6217158966594272,0.629743779826368,0.4160160282228747,0.39735090859934813
207,0.6262553010740851,0.6193539495142097,0.4202963776058621,0.39841858291218424
208,0.6327247889632852,0.6486392230050176,0.4273881530150389,0.4731725818581051
209,0.6171829985757159,0.6079461628045791,0.41344777157164025,0.40714642125317174
210,0.6311970661338578,0.6612601736162462,0.42709403593316037,0.4936639849956219
211,0.6303213931556441,0.6086659237869785,0.4252824026804704,0.3957192128540104
212,0.6243010789920123,0.6084049433215052,0.4197529725029937,0.3973346609845121
213,0.617500251174992,0.6174202647983519,0.41315182177429527,0.383376265438194
214,0.6191174069530944,0.6027391104616671,0.414056180888771,0.4109384692632235
215,0.610100025549913,0.6228775471194178,0.40616143743197125,0.4513372292375972
216,0.6159461196671184,0.6177604980448372,0.41317544177047205,0.447299851056857
217,0.6111499679903699,0.5947929152056702,0.40891052591495025,0.3924103794444321
218,0.6078304521039001,0.6076777493342375,0.40752139381873304,0.42966799501679903
219,0.6168039038649991,0.6054356607616457,0.41621830575486535,0.3859439097408556
220,0.607174249795767,0.6187422739134895,0.40616529517703587,0.41011787887312406
221,0.6152531252457545,0.5996001701579134,0.4097527446400406,0.3935861819320255
222,0.6166455274463719,0.6203073803176228,0.41342627823862255,0.3885951177177266
223,0.6201963144489843,0.614323133077377,0.4181219133046957,0.4370917028341538
224,0.6105052665767506,0.6329797980112907,0.4085330662564335,0.3941364619466994
225,0.613653639697621,0.6595096560115488,0.4094437050004291,0.4839486084942125
226,0.6092647418507144,0.6009935680617634,0.4089459547629723,0.3849463465376797
227,0.6218585231874743,0.6287585833133795,0.41968214893952394,0.454731018624754
228,0.6125533568043994,0.605080466494601,0.41159885255699485,0.3865261299487872
229,0.604134611849092,0.5952609469238509,0.40497874907958203,0.3868367384132157
230,0.6078135590267997,0.6071826265408442,0.405571524404053,0.4061252762619247
231,0.6109736070164249,0.5981260662914342,0.41203467942710614,0.40741036513931733
232,0.6201682118778555,0.60895854438472,0.4170746535826952,0.3954733579586714
233,0.6106516448860495,0.6500457858937418,0.40373264011154825,0.4624674872964875
234,0.616033741296866,0.6399126065592481,0.4147132395679115,0.42104944586753845
235,0.6043341995304466,0.6247420517297891,0.40668648201176244,0.4140103502660735
236,0.6021157011517093,0.6256754403440361,0.4041185294970488,0.41750617210681623
237,0.612881473496429,0.5967453394690131,0.4116409242662609,0.40462202495998806
238,0.6055831939746172,0.6043440997600555,0.4073693011051569,0.4072342087060977
239,0.6143131806300237,0.6774646087079985,0.4145468070975736,0.4206436694177807
240,0.6242638375514593,0.6032769827761202,0.416974323682296,0.41010000486659187
241,0.6088609664868085,0.6017781883223444,0.4074867826241713,0.4165474752075652
242,0.6737821606489328,0.790763467295557,0.4063458080984588,0.6151306746352432
243,0.6391548468516424,0.636310048847117,0.4237564628959721,0.4528565195381132
244,0.6284967105612795,0.6166998374665904,0.4182101768306178,0.4269349050318074
245,0.619281688816527,0.6071367847104358,0.41221124010208327,0.39843942874517196
246,0.618808074384673,0.6222420933409634,0.41239266925387913,0.4438447827457363
247,0.6214922681832925,0.608713581521287,0.416697505957041,0.3982244393764398
248,0.6128234442992088,0.6049008096894647,0.41074258190953833,0.3967268158737411
249,0.6085338829419552,0.6502871648368672,0.4067027398154267,0.39624989414826417
250,0.6132420953522381,0.5981819168624715,0.4113655742417034,0.39643487767276603
251,0.6126503934208144,0.61255713711437,0.411732708541756,0.4309625887972677
252,0.6048832989146566,0.6026240482799008,0.40682558473358804,0.39536606679614794
253,0.6031609414479672,0.6017006826706421,0.4049238784190936,0.41004557971261507
254,0.6023964148301345,0.6166880049257197,0.40380225298751116,0.39189192932895106
255,0.6042677273607662,0.6067462596628401,0.407132931244679,0.3919592797756195
256,0.6108651477047521,0.6072830906790546,0.41096756066012585,0.4106011548612872
257,0.6112135875428844,0.6135869917706547,0.4110860580053085,0.39550653864175844
258,0.6123799847231971,0.6150897132535266,0.4096578629607828,0.41542223809111833
259,0.6063838058557266,0.594763974348704,0.40806118698201627,0.3915618897503258
260,0.6017646927099961,0.6004942640280112,0.40567301684974605,0.387829561264087
261,0.6093513076631432,0.5929888940265036,0.40883788440981483,0.39253251496543234
262,0.6108280568041353,0.5949714662682297,0.4095946076588753,0.3953044738015558
263,0.6077589158319,0.6036161036572905,0.40817182695763743,0.4050967550685263
264,0.6025653547710843,0.600433738822611,0.4045527964575678,0.42073864967395097
265,0.5996050921260802,0.5922502541643941,0.4033876339085082,0.39223376986307973
266,0.6030022056184263,0.5979016637190794,0.4053932861385182,0.41503302842123896
267,0.5985588039088453,0.6009878157041012,0.40323177616820377,0.40010885270232827
268,0.5989078408123082,0.6029972393288572,0.4029294425605709,0.3837255045898959
269,0.608627666774978,0.6023744640187321,0.41019548259229743,0.40337956053578955
270,0.6031603825907422,0.59707030093568,0.4050821924311483,0.40520443340652007
271,0.6205563598718399,0.6152943494992379,0.40840916577567404,0.4256931125608265
272,0.6049636459758139,0.6093497716972971,0.40856894239401204,0.3884345456066295
273,0.601833540150243,0.5941062849811,0.4051966606042324,0.39909426549561006
274,0.6024170805755843,0.5945917245669242,0.40563571529510695,0.40704693218581695
275,0.6005989539827037,0.5912112486668122,0.40413049780405486,0.39392168476031375
276,0.6022335563459967,0.6153316008738983,0.4052737064850636,0.38246340094468534
277,0.6038857591457856,0.596540344067109,0.4067363277969197,0.4072972655805767
278,0.5968788933550191,0.5923729082967482,0.40088395354075307,0.4113302898203206
279,0.6048933932414422,0.6043824426129333,0.4085317248972053,0.39066651387092394
280,0.6014744697982429,0.6086172392735114,0.40387709375120634,0.3969643755346282
281,0.6168957523301116,0.6280794375472598,0.40506081270356464,0.45483541030150193
282,0.6046878726054461,0.6033923340658857,0.4080228667992812,0.38940339643731076
283,0.6028761884086152,0.6165760561951206,0.40470014958300143,0.4252757544700916
284,0.6041815044024051,0.6065283629119905,0.40747879763953704,0.38515732711196965
285,0.5997173200305711,0.605042932379959,0.4042473348796877,0.3872739985967294
286,0.5978262595131866,0.5947254947108082,0.40270557490169495,0.3870228870302184
287,0.5991041306247059,0.599594785616948,0.40370682518706363,0.3922133608760997
288,0.5986337712687305,0.5989120383547921,0.40318958677797234,0.41080849522199386
289,0.5990534572519808,0.5932226214143965,0.40330531454493856,0.3880360656314426
290,0.5984337098068662,0.5958273874388801,0.40335681525051087,0.3859964644807017
291,0.5976283415260478,0.6140707035859426,0.4028437331191495,0.3936100232804942
292,0.5994239750071468,0.5971090546530536,0.4027663943095085,0.4195169508457184
293,0.5983036229243646,0.5905516376862159,0.402550007797714,0.40385908652574587
294,0.5965048759920984,0.5910319199419429,0.4020019033525744,0.3874563116293687
295,0.6020684517346896,0.5936694624077561,0.4055246112183628,0.41143782169390947
296,0.6007231005236634,0.5996515078422351,0.40408722228474087,0.41546069989856493
297,0.5973630142517579,0.5937073032061259,0.4019180266266195,0.39044443944580537
298,0.6058355501064887,0.5964888428520952,0.4068754773873549,0.3913308664774283
299,0.5997445509474502,0.605470599527033,0.40412307906354594,0.38660532541764087
300,0.5986855687239231,0.593120804709247,0.4029613458193265,0.4074922856102642
301,0.6061984170705844,0.596748971276813,0.408416302030922,0.41111285844419754
302,0.5998538750359136,0.5962952344845502,0.40382450691655153,0.3847776939216842
303,0.5973693764107859,0.604333966715723,0.40174982817763955,0.39093092364123744
304,0.598320701947579,0.5959989673052078,0.40338457547701323,0.4126088820461534
305,0.5985489721991059,0.591294578762136,0.40279037830157155,0.4053083459536235
306,0.6064510488102579,0.5985138451951182,0.409239477581448,0.39222650522859687
307,0.6143015893096597,0.6296918646902101,0.4027742707831228,0.4609205687147939
308,0.6023164740485004,0.5915714619506118,0.40586694438233334,0.39653382953415567
309,0.5952373949381021,0.5899356629094507,0.4001012146472931,0.3887102224378504
310,0.59310609407914,0.5905631520809271,0.40009181570803,0.40371202123470795
311,0.5981674033861893,0.596684616855067,0.4032178345399025,0.38616230498012316
312,0.5985841967611232,0.5885881198267652,0.4032724871594682,0.39208332060748696
313,0.5970699960349971,0.6279190992697691,0.40200462198665,0.397267326585248
314,0.598146645941286,0.6078691046971542,0.402907133102417,0.38720194345865494
315,0.5995946124068692,0.5950277636193821,0.40413977957179403,0.38834297478708446
316,0.5937040626493275,0.6167920213988703,0.3997570087767055,0.4441052950345553
317,0.598127120325708,0.5971466774105006,0.4025484180857993,0.40871843033366734
318,0.6001077712091625,0.589881473626846,0.4019181117033347,0.3945155339872735
319,0.6014026281161186,0.6112497482034895,0.40436905800786793,0.38728547147196585
320,0.6000009416005551,0.6007340662499778,0.3998209569189284,0.42645441390510297
321,0.6006371977492275,0.59203849796556,0.40562547246615094,0.39774171511332196
322,0.5979907848896124,0.5947767131858401,0.4025015922693106,0.3858473851130559
323,0.5986332401760623,0.5993654465573466,0.4015307930799631,0.4027227891816033
324,0.5958322599912301,0.5898136305503356,0.40074255909675205,0.4051733671599983
325,0.6022323352149409,0.6060297950210735,0.4058731791810093,0.4296369221475389
326,0.5939367140969659,0.5913494091767532,0.3999505967665941,0.3860359591806037
327,0.594198213937955,0.5937466030446892,0.3997126692890102,0.4136071872507405
328,0.5993340639477103,0.5906880352741632,0.4031250764671554,0.38795679349165696
329,0.5942839712668688,0.5913891216628572,0.4004440631112482,0.3929205911281781
330,0.6025296938725007,0.6013501411319798,0.40446059953453195,0.3969872675390325
331,0.6030967006316552,0.5915379559891856,0.4024512821283096,0.3955230335903983
332,0.5955432253515619,0.5930995482664841,0.4006974666546553,0.3849292313441252
333,0.6008169701975635,0.5967968106269836,0.40267247547451246,0.3919110257401426
334,0.6002973998204256,0.5885050238197685,0.4039614024834755,0.3938380225091918
335,0.5939340204255193,0.5890120744195759,0.3993622561295827,0.40528092093956775
336,0.598873728615606,0.6089721513100159,0.4030538081613361,0.41076524848611945
337,0.6043170453646244,0.6020608850014515,0.4051438149733421,0.38989433416953456
338,0.6035029460222293,0.599333731791912,0.4035813349943895,0.40360404945846295
339,0.5943816350056574,0.5960128648668273,0.4005021007142515,0.39228516587844264
340,0.5972770269100482,0.5881148660794283,0.40086635310425717,0.39788298168752945
341,0.5991104569954749,0.6037781427049229,0.4022925954598647,0.41586901081932914
342,0.597206292498825,0.6091919087956095,0.40121781851491356,0.4240345200921735
343,0.5966587637224768,0.5915004962529892,0.4015281185125693,0.4110439078420655
344,0.5948248177002637,0.6028403509885837,0.40016781213956004,0.38843906333303857
345,0.5984444376240429,0.5898502392646594,0.40138460173566115,0.39857625502806443
346,0.5939982558926965,0.6119063756404779,0.39997539535546917,0.42317422052733916
347,0.5927252812772734,0.5889023514384897,0.39816386730243,0.4009270479536464
348,0.5946455957033695,0.5995802497252439,0.4005396801691789,0.3828623582664718
349,0.5973660856740087,0.5923728020782144,0.4002020567910284,0.3983625387534117
350,0.5990837331001575,0.5891367563834558,0.40230870578024125,0.3948076071902218
351,0.5978270155242366,0.5931985350246103,0.40150228295570767,0.4108606548900278
352,0.5948572579102639,0.5859208425395509,0.3990838313714052,0.3942111827369429
353,0.6050172060982794,0.6083504733366843,0.40279023005412173,0.4351781344311869
354,0.5979283564111106,0.5921436978711022,0.40206661973244107,0.41150071401881355
355,0.5951243608425825,0.5903605411195347,0.4002974886670072,0.40293970831439024
356,0.5978252701779716,0.5932903027432597,0.40227295267276275,0.39938193330397975
357,0.5990750387183621,0.590845964403234,0.4029549311878335,0.4080634038163047
358,0.5976436260419015,0.5875050884026748,0.4021683039828243,0.3901077358641176
359,0.5959788874173776,0.6080091162624522,0.4006984409613487,0.38625134285698587
360,0.6042605093401722,0.591817191013923,0.405007090833452,0.4061743940553095
361,0.5926669018390851,0.5993502613825675,0.3977047090346997,0.41585720986382574
362,0.5978825688362122,0.5860548393848615,0.40186381925884473,0.38757504688368904
363,0.596497277673493,0.5891838764023577,0.4001510301206866,0.40349854567112065
364,0.5947721483361008,0.5934399083638803,0.39782683156494403,0.4145329599706536
365,0.5955147931718419,0.5982744166484246,0.40098523049273044,0.3885777521337199
366,0.597936971574767,0.6142164145269965,0.4013221139072353,0.4364029742204226
367,0.5949640943963304,0.6183699501885308,0.39938556613066256,0.44042586006669915
368,0.6074190109204023,0.6179964012569852,0.40414241414803725,0.4308218477118729
369,0.5980112229147528,0.5869917754943554,0.4012920362317664,0.4017176077916072
